,date,SMP,LNG (kWh),branch,heat_demand,year,month,day,hour,ymd,imputated_temperature,season
20945,2023-05-23 17:00:00,182.21,164.03,강남,102.0,2023,5.0,23,17,2023-05-23,26.9,봄
20946,2023-05-23 18:00:00,165.07,164.03,강남,139.0,2023,5.0,23,18,2023-05-23,26.2,봄
20947,2023-05-23 19:00:00,161.88,164.03,강남,123.0,2023,5.0,23,19,2023-05-23,24.1,봄
20948,2023-05-23 20:00:00,161.9,164.03,강남,119.0,2023,5.0,23,20,2023-05-23,22.6,봄
20949,2023-05-23 21:00:00,161.9,164.03,강남,111.0,2023,5.0,23,21,2023-05-23,21.2,봄
20950,2023-05-23 22:00:00,147.9,164.03,강남,102.0,2023,5.0,23,22,2023-05-23,20.0,봄
20951,2023-05-23 23:00:00,136.78,164.03,강남,99.0,2023,5.0,23,23,2023-05-23,17.8,봄
20952,2023-05-24 00:00:00,136.78,164.03,강남,86.0,2023,5.0,24,00,2023-05-24,16.8,봄
20953,2023-05-24 01:00:00,127.96,164.03,강남,67.0,2023,5.0,24,01,2023-05-24,16.3,봄
20954,2023-05-24 02:00:00,122.93,164.03,강남,82.0,2023,5.0,24,02,2023-05-24,15.9,봄
20955,2023-05-24 03:00:00,121.16,164.03,강남,79.0,2023,5.0,24,03,2023-05-24,15.9,봄
20956,2023-05-24 04:00:00,119.94,164.03,강남,66.0,2023,5.0,24,04,2023-05-24,15.5,봄
20957,2023-05-24 05:00:00,119.94,164.03,강남,61.0,2023,5.0,24,05,2023-05-24,14.2,봄
20958,2023-05-24 06:00:00,119.94,164.03,강남,68.0,2023,5.0,24,06,2023-05-24,15.1,봄
20959,2023-05-24 07:00:00,124.06,164.03,강남,92.0,2023,5.0,24,07,2023-05-24,17.1,봄
20960,2023-05-24 08:00:00,125.0,164.03,강남,108.0,2023,5.0,24,08,2023-05-24,19.3,봄
20961,2023-05-24 09:00:00,173.78,164.03,강남,116.0,2023,5.0,24,09,2023-05-24,20.6,봄
20962,2023-05-24 10:00:00,122.56,164.03,강남,119.0,2023,5.0,24,10,2023-05-24,22.0,봄
20963,2023-05-24 11:00:00,148.31,164.03,강남,109.0,2023,5.0,24,11,2023-05-24,23.0,봄
20964,2023-05-24 12:00:00,161.04,164.03,강남,104.0,2023,5.0,24,12,2023-05-24,24.9,봄
20965,2023-05-24 13:00:00,161.04,164.03,강남,95.0,2023,5.0,24,13,2023-05-24,25.5,봄
20966,2023-05-24 14:00:00,161.04,164.03,강남,92.0,2023,5.0,24,14,2023-05-24,25.2,봄
20967,2023-05-24 15:00:00,165.13,164.03,강남,77.0,2023,5.0,24,15,2023-05-24,25.3,봄
20968,2023-05-24 16:00:00,167.42,164.03,강남,104.0,2023,5.0,24,16,2023-05-24,25.0,봄
20969,2023-05-24 17:00:00,168.61,164.03,강남,92.0,2023,5.0,24,17,2023-05-24,24.8,봄
20970,2023-05-24 18:00:00,168.39,164.03,강남,104.0,2023,5.0,24,18,2023-05-24,24.5,봄
20971,2023-05-24 19:00:00,166.69,164.03,강남,112.0,2023,5.0,24,19,2023-05-24,23.6,봄
20972,2023-05-24 20:00:00,165.5,164.03,강남,101.0,2023,5.0,24,20,2023-05-24,22.3,봄
20973,2023-05-24 21:00:00,165.5,164.03,강남,90.0,2023,5.0,24,21,2023-05-24,21.6,봄
20974,2023-05-24 22:00:00,161.08,164.03,강남,89.0,2023,5.0,24,22,2023-05-24,20.5,봄
20975,2023-05-24 23:00:00,147.05,164.03,강남,91.0,2023,5.0,24,23,2023-05-24,19.9,봄
20976,2023-05-25 00:00:00,137.0,164.03,강남,106.0,2023,5.0,25,00,2023-05-25,19.6,봄
20977,2023-05-25 01:00:00,127.96,164.03,강남,95.0,2023,5.0,25,01,2023-05-25,19.4,봄
20978,2023-05-25 02:00:00,124.71,164.03,강남,86.0,2023,5.0,25,02,2023-05-25,19.3,봄
20979,2023-05-25 03:00:00,119.98,164.03,강남,66.0,2023,5.0,25,03,2023-05-25,18.8,봄
20980,2023-05-25 04:00:00,119.98,164.03,강남,63.0,2023,5.0,25,04,2023-05-25,17.1,봄
20981,2023-05-25 05:00:00,119.98,164.03,강남,65.0,2023,5.0,25,05,2023-05-25,16.0,봄
20982,2023-05-25 06:00:00,119.98,164.03,강남,58.0,2023,5.0,25,06,2023-05-25,16.1,봄
20983,2023-05-25 07:00:00,123.38,164.03,강남,107.0,2023,5.0,25,07,2023-05-25,17.4,봄
20984,2023-05-25 08:00:00,160.43,164.03,강남,129.0,2023,5.0,25,08,2023-05-25,20.0,봄
20985,2023-05-25 09:00:00,160.47,164.03,강남,114.0,2023,5.0,25,09,2023-05-25,22.2,봄
20986,2023-05-25 10:00:00,148.79,164.03,강남,135.0,2023,5.0,25,10,2023-05-25,23.3,봄
20987,2023-05-25 11:00:00,163.02,164.03,강남,116.0,2023,5.0,25,11,2023-05-25,25.2,봄
20988,2023-05-25 12:00:00,163.02,164.03,강남,103.0,2023,5.0,25,12,2023-05-25,25.8,봄
20989,2023-05-25 13:00:00,163.01,164.03,강남,104.0,2023,5.0,25,13,2023-05-25,26.4,봄
20990,2023-05-25 14:00:00,169.86,164.03,강남,102.0,2023,5.0,25,14,2023-05-25,27.3,봄
20991,2023-05-25 15:00:00,184.23,164.03,강남,102.0,2023,5.0,25,15,2023-05-25,27.1,봄
20992,2023-05-25 16:00:00,173.14,164.03,강남,85.0,2023,5.0,25,16,2023-05-25,26.8,봄
20993,2023-05-25 17:00:00,167.75,164.03,강남,85.0,2023,5.0,25,17,2023-05-25,25.7,봄
20994,2023-05-25 18:00:00,163.03,164.03,강남,81.0,2023,5.0,25,18,2023-05-25,24.2,봄
20995,2023-05-25 19:00:00,163.03,164.03,강남,89.0,2023,5.0,25,19,2023-05-25,23.0,봄
20996,2023-05-25 20:00:00,163.04,164.03,강남,93.0,2023,5.0,25,20,2023-05-25,22.0,봄
20997,2023-05-25 21:00:00,163.0,164.03,강남,107.0,2023,5.0,25,21,2023-05-25,21.6,봄
20998,2023-05-25 22:00:00,146.81,164.03,강남,111.0,2023,5.0,25,22,2023-05-25,21.3,봄
20999,2023-05-25 23:00:00,134.98,164.03,강남,114.0,2023,5.0,25,23,2023-05-25,20.9,봄
21000,2023-05-26 00:00:00,134.39,164.03,강남,113.0,2023,5.0,26,00,2023-05-26,20.7,봄
21001,2023-05-26 01:00:00,133.19,164.03,강남,95.0,2023,5.0,26,01,2023-05-26,16.3,봄
21002,2023-05-26 02:00:00,122.09,164.03,강남,84.0,2023,5.0,26,02,2023-05-26,16.9,봄
21003,2023-05-26 03:00:00,122.09,164.03,강남,80.0,2023,5.0,26,03,2023-05-26,17.1,봄
21004,2023-05-26 04:00:00,122.09,164.03,강남,78.0,2023,5.0,26,04,2023-05-26,17.3,봄
21005,2023-05-26 05:00:00,122.09,164.03,강남,80.0,2023,5.0,26,05,2023-05-26,16.8,봄
21006,2023-05-26 06:00:00,122.09,164.03,강남,82.0,2023,5.0,26,06,2023-05-26,16.8,봄
21007,2023-05-26 07:00:00,125.66,164.03,강남,90.0,2023,5.0,26,07,2023-05-26,17.6,봄
21008,2023-05-26 08:00:00,129.54,164.03,강남,132.0,2023,5.0,26,08,2023-05-26,19.5,봄
21009,2023-05-26 09:00:00,166.37,164.03,강남,147.0,2023,5.0,26,09,2023-05-26,21.0,봄
21010,2023-05-26 10:00:00,166.87,164.03,강남,133.0,2023,5.0,26,10,2023-05-26,22.6,봄
21011,2023-05-26 11:00:00,181.82,164.03,강남,126.0,2023,5.0,26,11,2023-05-26,24.4,봄
21012,2023-05-26 12:00:00,170.12,164.03,강남,116.0,2023,5.0,26,12,2023-05-26,24.6,봄
21013,2023-05-26 13:00:00,167.15,164.03,강남,106.0,2023,5.0,26,13,2023-05-26,25.8,봄
21014,2023-05-26 14:00:00,167.43,164.03,강남,93.0,2023,5.0,26,14,2023-05-26,26.3,봄
21015,2023-05-26 15:00:00,177.45,164.03,강남,86.0,2023,5.0,26,15,2023-05-26,26.4,봄
21016,2023-05-26 16:00:00,180.59,164.03,강남,84.0,2023,5.0,26,16,2023-05-26,26.7,봄
21017,2023-05-26 17:00:00,166.38,164.03,강남,92.0,2023,5.0,26,17,2023-05-26,26.4,봄
21018,2023-05-26 18:00:00,163.45,164.03,강남,98.0,2023,5.0,26,18,2023-05-26,25.4,봄
21019,2023-05-26 19:00:00,163.46,164.03,강남,104.0,2023,5.0,26,19,2023-05-26,24.5,봄
21020,2023-05-26 20:00:00,163.46,164.03,강남,113.0,2023,5.0,26,20,2023-05-26,23.7,봄
21021,2023-05-26 21:00:00,163.45,164.03,강남,135.0,2023,5.0,26,21,2023-05-26,23.1,봄
21022,2023-05-26 22:00:00,161.65,164.03,강남,164.0,2023,5.0,26,22,2023-05-26,22.5,봄
21023,2023-05-26 23:00:00,134.39,164.03,강남,104.0,2023,5.0,26,23,2023-05-26,22.0,봄
21024,2023-05-27 00:00:00,131.51,164.03,강남,87.0,2023,5.0,27,00,2023-05-27,20.9,봄
21025,2023-05-27 01:00:00,130.19,164.03,강남,75.0,2023,5.0,27,01,2023-05-27,20.4,봄
21026,2023-05-27 02:00:00,126.1,164.03,강남,67.0,2023,5.0,27,02,2023-05-27,19.5,봄
21027,2023-05-27 03:00:00,121.41,164.03,강남,52.0,2023,5.0,27,03,2023-05-27,19.0,봄
21028,2023-05-27 04:00:00,121.41,164.03,강남,49.0,2023,5.0,27,04,2023-05-27,19.2,봄
21029,2023-05-27 05:00:00,121.41,164.03,강남,41.0,2023,5.0,27,05,2023-05-27,19.7,봄
21030,2023-05-27 06:00:00,121.41,164.03,강남,41.0,2023,5.0,27,06,2023-05-27,19.9,봄
21031,2023-05-27 07:00:00,121.41,164.03,강남,51.0,2023,5.0,27,07,2023-05-27,20.2,봄
21032,2023-05-27 08:00:00,120.97,164.03,강남,73.0,2023,5.0,27,08,2023-05-27,20.6,봄
21033,2023-05-27 09:00:00,129.62,164.03,강남,92.0,2023,5.0,27,09,2023-05-27,21.1,봄
21034,2023-05-27 10:00:00,131.48,164.03,강남,93.0,2023,5.0,27,10,2023-05-27,20.9,봄
21035,2023-05-27 11:00:00,131.48,164.03,강남,94.0,2023,5.0,27,11,2023-05-27,20.4,봄
21036,2023-05-27 12:00:00,162.83,164.03,강남,96.0,2023,5.0,27,12,2023-05-27,18.8,봄
21037,2023-05-27 13:00:00,161.62,164.03,강남,97.0,2023,5.0,27,13,2023-05-27,18.9,봄
21038,2023-05-27 14:00:00,162.97,164.03,강남,105.0,2023,5.0,27,14,2023-05-27,19.2,봄
21039,2023-05-27 15:00:00,162.93,164.03,강남,94.0,2023,5.0,27,15,2023-05-27,19.1,봄
21040,2023-05-27 16:00:00,180.6,164.03,강남,95.0,2023,5.0,27,16,2023-05-27,19.4,봄
21041,2023-05-27 17:00:00,169.27,164.03,강남,116.0,2023,5.0,27,17,2023-05-27,19.7,봄
21042,2023-05-27 18:00:00,169.25,164.03,강남,119.0,2023,5.0,27,18,2023-05-27,19.3,봄
21043,2023-05-27 19:00:00,169.25,164.03,강남,121.0,2023,5.0,27,19,2023-05-27,19.1,봄
21044,2023-05-27 20:00:00,169.24,164.03,강남,120.0,2023,5.0,27,20,2023-05-27,19.0,봄
21045,2023-05-27 21:00:00,169.25,164.03,강남,119.0,2023,5.0,27,21,2023-05-27,18.9,봄
21046,2023-05-27 22:00:00,161.78,164.03,강남,109.0,2023,5.0,27,22,2023-05-27,18.9,봄
21047,2023-05-27 23:00:00,162.01,164.03,강남,100.0,2023,5.0,27,23,2023-05-27,18.9,봄
21048,2023-05-28 00:00:00,160.49,164.03,강남,100.0,2023,5.0,28,00,2023-05-28,18.9,봄
21049,2023-05-28 01:00:00,128.88,164.03,강남,94.0,2023,5.0,28,01,2023-05-28,18.9,봄
21050,2023-05-28 02:00:00,117.37,164.03,강남,79.0,2023,5.0,28,02,2023-05-28,18.9,봄
21051,2023-05-28 03:00:00,117.37,164.03,강남,72.0,2023,5.0,28,03,2023-05-28,19.0,봄
21052,2023-05-28 04:00:00,117.37,164.03,강남,69.0,2023,5.0,28,04,2023-05-28,19.0,봄
21053,2023-05-28 05:00:00,117.37,164.03,강남,70.0,2023,5.0,28,05,2023-05-28,18.6,봄
21054,2023-05-28 06:00:00,117.37,164.03,강남,53.0,2023,5.0,28,06,2023-05-28,18.5,봄
21055,2023-05-28 07:00:00,117.37,164.03,강남,83.0,2023,5.0,28,07,2023-05-28,18.4,봄
21056,2023-05-28 08:00:00,117.12,164.03,강남,70.0,2023,5.0,28,08,2023-05-28,18.5,봄
21057,2023-05-28 09:00:00,117.12,164.03,강남,75.0,2023,5.0,28,09,2023-05-28,18.8,봄
21058,2023-05-28 10:00:00,117.12,164.03,강남,81.0,2023,5.0,28,10,2023-05-28,19.2,봄
21059,2023-05-28 11:00:00,129.99,164.03,강남,99.0,2023,5.0,28,11,2023-05-28,20.0,봄
21060,2023-05-28 12:00:00,123.03,164.03,강남,105.0,2023,5.0,28,12,2023-05-28,20.3,봄
21061,2023-05-28 13:00:00,125.91,164.03,강남,100.0,2023,5.0,28,13,2023-05-28,20.6,봄
21062,2023-05-28 14:00:00,126.14,164.03,강남,98.0,2023,5.0,28,14,2023-05-28,20.7,봄
21063,2023-05-28 15:00:00,125.96,164.03,강남,97.0,2023,5.0,28,15,2023-05-28,20.3,봄
21064,2023-05-28 16:00:00,117.12,164.03,강남,90.0,2023,5.0,28,16,2023-05-28,20.2,봄
21065,2023-05-28 17:00:00,117.12,164.03,강남,87.0,2023,5.0,28,17,2023-05-28,20.3,봄
21066,2023-05-28 18:00:00,130.01,164.03,강남,91.0,2023,5.0,28,18,2023-05-28,20.1,봄
21067,2023-05-28 19:00:00,131.53,164.03,강남,97.0,2023,5.0,28,19,2023-05-28,20.1,봄
21068,2023-05-28 20:00:00,131.53,164.03,강남,102.0,2023,5.0,28,20,2023-05-28,19.8,봄
21069,2023-05-28 21:00:00,131.65,164.03,강남,106.0,2023,5.0,28,21,2023-05-28,19.7,봄
21070,2023-05-28 22:00:00,131.53,164.03,강남,114.0,2023,5.0,28,22,2023-05-28,19.7,봄
21071,2023-05-28 23:00:00,131.53,164.03,강남,106.0,2023,5.0,28,23,2023-05-28,19.5,봄
21072,2023-05-29 00:00:00,131.53,164.03,강남,91.0,2023,5.0,29,00,2023-05-29,19.5,봄
21073,2023-05-29 01:00:00,122.24,164.03,강남,79.0,2023,5.0,29,01,2023-05-29,19.6,봄
21074,2023-05-29 02:00:00,118.65,164.03,강남,67.0,2023,5.0,29,02,2023-05-29,19.7,봄
21075,2023-05-29 03:00:00,118.65,164.03,강남,54.0,2023,5.0,29,03,2023-05-29,19.7,봄
21076,2023-05-29 04:00:00,118.65,164.03,강남,45.0,2023,5.0,29,04,2023-05-29,19.5,봄
21077,2023-05-29 05:00:00,118.65,164.03,강남,39.0,2023,5.0,29,05,2023-05-29,19.5,봄
21078,2023-05-29 06:00:00,118.65,164.03,강남,47.0,2023,5.0,29,06,2023-05-29,19.7,봄
21079,2023-05-29 07:00:00,118.65,164.03,강남,59.0,2023,5.0,29,07,2023-05-29,19.9,봄
21080,2023-05-29 08:00:00,125.35,164.03,강남,68.0,2023,5.0,29,08,2023-05-29,20.4,봄
21081,2023-05-29 09:00:00,151.18,164.03,강남,80.0,2023,5.0,29,09,2023-05-29,21.1,봄
21082,2023-05-29 10:00:00,166.21,164.03,강남,100.0,2023,5.0,29,10,2023-05-29,22.8,봄
21083,2023-05-29 11:00:00,211.02,164.03,강남,115.0,2023,5.0,29,11,2023-05-29,24.0,봄
21084,2023-05-29 12:00:00,166.45,164.03,강남,120.0,2023,5.0,29,12,2023-05-29,24.9,봄
21085,2023-05-29 13:00:00,151.18,164.03,강남,110.0,2023,5.0,29,13,2023-05-29,25.7,봄
21086,2023-05-29 14:00:00,146.18,164.03,강남,103.0,2023,5.0,29,14,2023-05-29,26.9,봄
21087,2023-05-29 15:00:00,165.71,164.03,강남,93.0,2023,5.0,29,15,2023-05-29,26.9,봄
21088,2023-05-29 16:00:00,166.36,164.03,강남,85.0,2023,5.0,29,16,2023-05-29,28.0,봄
21089,2023-05-29 17:00:00,167.54,164.03,강남,92.0,2023,5.0,29,17,2023-05-29,28.7,봄
21090,2023-05-29 18:00:00,166.36,164.03,강남,101.0,2023,5.0,29,18,2023-05-29,27.8,봄
21091,2023-05-29 19:00:00,145.31,164.03,강남,117.0,2023,5.0,29,19,2023-05-29,26.3,봄
21092,2023-05-29 20:00:00,149.36,164.03,강남,128.0,2023,5.0,29,20,2023-05-29,23.7,봄
21093,2023-05-29 21:00:00,165.23,164.03,강남,133.0,2023,5.0,29,21,2023-05-29,23.0,봄
21094,2023-05-29 22:00:00,165.21,164.03,강남,126.0,2023,5.0,29,22,2023-05-29,23.3,봄
21095,2023-05-29 23:00:00,165.29,164.03,강남,115.0,2023,5.0,29,23,2023-05-29,21.6,봄
21096,2023-05-30 00:00:00,129.9,164.03,강남,67.0,2023,5.0,30,00,2023-05-30,21.1,봄
21097,2023-05-30 01:00:00,131.05,164.03,강남,72.0,2023,5.0,30,01,2023-05-30,20.7,봄
21098,2023-05-30 02:00:00,121.76,164.03,강남,72.0,2023,5.0,30,02,2023-05-30,21.3,봄
21099,2023-05-30 03:00:00,119.96,164.03,강남,63.0,2023,5.0,30,03,2023-05-30,20.6,봄
21100,2023-05-30 04:00:00,119.96,164.03,강남,57.0,2023,5.0,30,04,2023-05-30,20.6,봄
21101,2023-05-30 05:00:00,119.96,164.03,강남,64.0,2023,5.0,30,05,2023-05-30,20.4,봄
21102,2023-05-30 06:00:00,119.96,164.03,강남,84.0,2023,5.0,30,06,2023-05-30,21.1,봄
21103,2023-05-30 07:00:00,121.98,164.03,강남,97.0,2023,5.0,30,07,2023-05-30,22.2,봄
21104,2023-05-30 08:00:00,128.44,164.03,강남,127.0,2023,5.0,30,08,2023-05-30,23.1,봄
21105,2023-05-30 09:00:00,162.5,164.03,강남,133.0,2023,5.0,30,09,2023-05-30,24.1,봄
21106,2023-05-30 10:00:00,163.56,164.03,강남,139.0,2023,5.0,30,10,2023-05-30,26.0,봄
21107,2023-05-30 11:00:00,168.76,164.03,강남,136.0,2023,5.0,30,11,2023-05-30,27.5,봄
21108,2023-05-30 12:00:00,168.71,164.03,강남,122.0,2023,5.0,30,12,2023-05-30,26.7,봄
21109,2023-05-30 13:00:00,162.75,164.03,강남,117.0,2023,5.0,30,13,2023-05-30,29.0,봄
21110,2023-05-30 14:00:00,169.19,164.03,강남,108.0,2023,5.0,30,14,2023-05-30,29.0,봄
21111,2023-05-30 15:00:00,178.88,164.03,강남,104.0,2023,5.0,30,15,2023-05-30,28.2,봄
21112,2023-05-30 16:00:00,179.83,164.03,강남,108.0,2023,5.0,30,16,2023-05-30,27.7,봄
21113,2023-05-30 17:00:00,189.2,164.03,강남,106.0,2023,5.0,30,17,2023-05-30,26.9,봄
21114,2023-05-30 18:00:00,186.67,164.03,강남,105.0,2023,5.0,30,18,2023-05-30,26.3,봄
21115,2023-05-30 19:00:00,168.75,164.03,강남,107.0,2023,5.0,30,19,2023-05-30,25.4,봄
21116,2023-05-30 20:00:00,166.1,164.03,강남,104.0,2023,5.0,30,20,2023-05-30,24.3,봄
21117,2023-05-30 21:00:00,161.98,164.03,강남,105.0,2023,5.0,30,21,2023-05-30,24.0,봄
21118,2023-05-30 22:00:00,161.08,164.03,강남,105.0,2023,5.0,30,22,2023-05-30,23.4,봄
21119,2023-05-30 23:00:00,174.11,164.03,강남,96.0,2023,5.0,30,23,2023-05-30,22.4,봄
21120,2023-05-31 00:00:00,161.08,164.03,강남,96.0,2023,5.0,31,00,2023-05-31,21.5,봄
21121,2023-05-31 01:00:00,129.12,164.03,강남,100.0,2023,5.0,31,01,2023-05-31,20.9,봄
21122,2023-05-31 02:00:00,123.29,164.03,강남,77.0,2023,5.0,31,02,2023-05-31,20.7,봄
21123,2023-05-31 03:00:00,119.78,164.03,강남,54.0,2023,5.0,31,03,2023-05-31,20.6,봄
21124,2023-05-31 04:00:00,119.78,164.03,강남,50.0,2023,5.0,31,04,2023-05-31,19.8,봄
21125,2023-05-31 05:00:00,119.78,164.03,강남,55.0,2023,5.0,31,05,2023-05-31,19.7,봄
21126,2023-05-31 06:00:00,119.78,164.03,강남,64.0,2023,5.0,31,06,2023-05-31,19.4,봄
21127,2023-05-31 07:00:00,122.91,164.03,강남,74.0,2023,5.0,31,07,2023-05-31,19.9,봄
21128,2023-05-31 08:00:00,133.21,164.03,강남,109.0,2023,5.0,31,08,2023-05-31,20.6,봄
21129,2023-05-31 09:00:00,134.35,164.03,강남,134.0,2023,5.0,31,09,2023-05-31,22.6,봄
21130,2023-05-31 10:00:00,136.93,164.03,강남,127.0,2023,5.0,31,10,2023-05-31,23.0,봄
21131,2023-05-31 11:00:00,161.4,164.03,강남,123.0,2023,5.0,31,11,2023-05-31,24.8,봄
21132,2023-05-31 12:00:00,163.72,164.03,강남,121.0,2023,5.0,31,12,2023-05-31,26.4,봄
21133,2023-05-31 13:00:00,160.29,164.03,강남,118.0,2023,5.0,31,13,2023-05-31,27.1,봄
21134,2023-05-31 14:00:00,167.22,164.03,강남,115.0,2023,5.0,31,14,2023-05-31,27.6,봄
21135,2023-05-31 15:00:00,189.28,164.03,강남,115.0,2023,5.0,31,15,2023-05-31,27.3,봄
21136,2023-05-31 16:00:00,183.03,164.03,강남,114.0,2023,5.0,31,16,2023-05-31,28.1,봄
21137,2023-05-31 17:00:00,162.54,164.03,강남,112.0,2023,5.0,31,17,2023-05-31,27.2,봄
21138,2023-05-31 18:00:00,162.55,164.03,강남,111.0,2023,5.0,31,18,2023-05-31,26.4,봄
21139,2023-05-31 19:00:00,161.49,164.03,강남,112.0,2023,5.0,31,19,2023-05-31,25.7,봄
21140,2023-05-31 20:00:00,162.99,164.03,강남,103.0,2023,5.0,31,20,2023-05-31,24.3,봄
21141,2023-05-31 21:00:00,163.0,164.03,강남,102.0,2023,5.0,31,21,2023-05-31,23.7,봄
21142,2023-05-31 22:00:00,158.05,164.03,강남,109.0,2023,5.0,31,22,2023-05-31,22.9,봄
21143,2023-05-31 23:00:00,158.05,164.03,강남,107.0,2023,5.0,31,23,2023-05-31,22.0,봄
21144,2023-06-01 00:00:00,136.68,158.86,강남,84.0,2023,6.0,01,00,2023-06-01,21.9,여름
21145,2023-06-01 01:00:00,128.51,158.86,강남,95.0,2023,6.0,01,01,2023-06-01,21.5,여름
21146,2023-06-01 02:00:00,126.88,158.86,강남,77.0,2023,6.0,01,02,2023-06-01,21.2,여름
21147,2023-06-01 03:00:00,120.26,158.86,강남,62.0,2023,6.0,01,03,2023-06-01,12.7,여름
21148,2023-06-01 04:00:00,119.45,158.86,강남,55.0,2023,6.0,01,04,2023-06-01,13.1,여름
21149,2023-06-01 05:00:00,120.26,158.86,강남,54.0,2023,6.0,01,05,2023-06-01,20.6,여름
21150,2023-06-01 06:00:00,120.26,158.86,강남,54.0,2023,6.0,01,06,2023-06-01,20.4,여름
21151,2023-06-01 07:00:00,126.02,158.86,강남,67.0,2023,6.0,01,07,2023-06-01,20.7,여름
21152,2023-06-01 08:00:00,128.51,158.86,강남,95.0,2023,6.0,01,08,2023-06-01,21.7,여름
21153,2023-06-01 09:00:00,154.04,158.86,강남,104.0,2023,6.0,01,09,2023-06-01,23.1,여름
21154,2023-06-01 10:00:00,160.12,158.86,강남,108.0,2023,6.0,01,10,2023-06-01,23.7,여름
21155,2023-06-01 11:00:00,161.58,158.86,강남,115.0,2023,6.0,01,11,2023-06-01,25.1,여름
21156,2023-06-01 12:00:00,162.24,158.86,강남,118.0,2023,6.0,01,12,2023-06-01,25.1,여름
21157,2023-06-01 13:00:00,160.55,158.86,강남,120.0,2023,6.0,01,13,2023-06-01,25.5,여름
21158,2023-06-01 14:00:00,170.14,158.86,강남,119.0,2023,6.0,01,14,2023-06-01,26.4,여름
21159,2023-06-01 15:00:00,162.88,158.86,강남,114.0,2023,6.0,01,15,2023-06-01,26.9,여름
21160,2023-06-01 16:00:00,171.04,158.86,강남,112.0,2023,6.0,01,16,2023-06-01,26.5,여름
21161,2023-06-01 17:00:00,173.09,158.86,강남,114.0,2023,6.0,01,17,2023-06-01,26.2,여름
21162,2023-06-01 18:00:00,161.94,158.86,강남,116.0,2023,6.0,01,18,2023-06-01,25.9,여름
21163,2023-06-01 19:00:00,161.94,158.86,강남,108.0,2023,6.0,01,19,2023-06-01,25.4,여름
21164,2023-06-01 20:00:00,155.05,158.86,강남,95.0,2023,6.0,01,20,2023-06-01,24.8,여름
21165,2023-06-01 21:00:00,154.83,158.86,강남,96.0,2023,6.0,01,21,2023-06-01,24.1,여름
21166,2023-06-01 22:00:00,154.7,158.86,강남,105.0,2023,6.0,01,22,2023-06-01,23.6,여름
21167,2023-06-01 23:00:00,153.64,158.86,강남,107.0,2023,6.0,01,23,2023-06-01,22.9,여름
21168,2023-06-02 00:00:00,153.64,158.86,강남,102.0,2023,6.0,02,00,2023-06-02,22.2,여름
21169,2023-06-02 01:00:00,129.37,158.86,강남,71.0,2023,6.0,02,01,2023-06-02,21.8,여름
21170,2023-06-02 02:00:00,116.48,158.86,강남,69.0,2023,6.0,02,02,2023-06-02,20.7,여름
21171,2023-06-02 03:00:00,116.05,158.86,강남,61.0,2023,6.0,02,03,2023-06-02,20.1,여름
21172,2023-06-02 04:00:00,116.05,158.86,강남,58.0,2023,6.0,02,04,2023-06-02,19.5,여름
21173,2023-06-02 05:00:00,116.05,158.86,강남,52.0,2023,6.0,02,05,2023-06-02,18.9,여름
21174,2023-06-02 06:00:00,116.05,158.86,강남,48.0,2023,6.0,02,06,2023-06-02,18.9,여름
21175,2023-06-02 07:00:00,127.32,158.86,강남,67.0,2023,6.0,02,07,2023-06-02,19.7,여름
21176,2023-06-02 08:00:00,127.32,158.86,강남,104.0,2023,6.0,02,08,2023-06-02,20.2,여름
21177,2023-06-02 09:00:00,156.74,158.86,강남,118.0,2023,6.0,02,09,2023-06-02,20.7,여름
21178,2023-06-02 10:00:00,181.59,158.86,강남,108.0,2023,6.0,02,10,2023-06-02,21.0,여름
21179,2023-06-02 11:00:00,177.7,158.86,강남,104.0,2023,6.0,02,11,2023-06-02,21.1,여름
21180,2023-06-02 12:00:00,156.01,158.86,강남,105.0,2023,6.0,02,12,2023-06-02,21.5,여름
21181,2023-06-02 13:00:00,156.01,158.86,강남,106.0,2023,6.0,02,13,2023-06-02,21.5,여름
21182,2023-06-02 14:00:00,156.01,158.86,강남,106.0,2023,6.0,02,14,2023-06-02,22.8,여름
21183,2023-06-02 15:00:00,180.24,158.86,강남,104.0,2023,6.0,02,15,2023-06-02,24.4,여름
21184,2023-06-02 16:00:00,174.28,158.86,강남,105.0,2023,6.0,02,16,2023-06-02,25.0,여름
21185,2023-06-02 17:00:00,156.01,158.86,강남,107.0,2023,6.0,02,17,2023-06-02,25.1,여름
21186,2023-06-02 18:00:00,156.01,158.86,강남,103.0,2023,6.0,02,18,2023-06-02,24.9,여름
21187,2023-06-02 19:00:00,156.02,158.86,강남,102.0,2023,6.0,02,19,2023-06-02,22.8,여름
21188,2023-06-02 20:00:00,156.65,158.86,강남,101.0,2023,6.0,02,20,2023-06-02,20.8,여름
21189,2023-06-02 21:00:00,156.66,158.86,강남,100.0,2023,6.0,02,21,2023-06-02,20.3,여름
21190,2023-06-02 22:00:00,156.67,158.86,강남,93.0,2023,6.0,02,22,2023-06-02,20.1,여름
21191,2023-06-02 23:00:00,156.6,158.86,강남,81.0,2023,6.0,02,23,2023-06-02,19.3,여름
21192,2023-06-03 00:00:00,137.45,158.86,강남,73.0,2023,6.0,03,00,2023-06-03,19.0,여름
21193,2023-06-03 01:00:00,130.72,158.86,강남,73.0,2023,6.0,03,01,2023-06-03,18.8,여름
